Contenu_,Date_,Utilisateur_,Source_,ID_,Tweet URL 
"Assa Traoré en couv du magazine #Time désigné  “Gardienne de l’année"" 

@TIME why do you broadcast fakes news it's a criminal family not a ""Guardian"" https://t.co/0fWfkKPtMt",2020-12-11 12:21:53,Raz0rBak,Twitter for Android,1337372028920356865,https://twitter.com/statuses/1337372028920356865
Actualité : Hyundai s'offre Boston Dynamics pour près de 1 milliard de dollars https://t.co/lkdtb8Ixx2,2020-12-11 12:21:32,akemoi,dlvr.it,1337371941192179715,https://twitter.com/statuses/1337371941192179715
"#BonusTipeurs - Avant première sur Little Nightmares II disponible ! Pour les autres, ce sera en diffusion le Lundi 28 Décembre.
https://t.co/guKSlzkvte https://t.co/HMMplogGiy",2020-12-11 12:21:26,TheBigGameovski,Twitter Web App,1337371916684976128,https://twitter.com/statuses/1337371916684976128
"Denis Villeneuve s'est exprimé sur la décision de la #WarnerBros :

""Dune est de loin le meilleur film que j’ai jamais réalisé. Avec mon équipe nous avons consacré plus de trois ans de nos vies pour en faire une expérience unique à vivre sur grand écran.""
https://t.co/ksaEbdiamy",2020-12-11 12:21:25,yanndanh,Twitter for Android,1337371909852426240,https://twitter.com/statuses/1337371909852426240
"Centre hospitalier Le Mas Careiron ( Uzes )
BP 56
30701 UZES Cedex
Standard 04 66 62 69 00 puis demander le secteur fermé NASH. 
direction.careiron@ch-uzes.fr
---
Un participant d'Hold-up interné de force https://t.co/bqV5s4ziAs #Actualité",2020-12-11 12:21:22,MRLTine,Twitter Web App,1337371898091630592,https://twitter.com/statuses/1337371898091630592
$AIR AIRBUS : Goldman Sachs maintient sa recommandation à l'achat https://t.co/QvAnSWdV4B,2020-12-11 12:21:17,manu1r0,Twitter Web App,1337371878541946883,https://twitter.com/statuses/1337371878541946883
Les permis de conduire provisoires sont prolongés jusqu’au 30 septembre https://t.co/HmZLeG06TJ https://t.co/1FK9roYjE4,2020-12-11 12:20:32,BX1_Actu,Telebruxelles_web,1337371688204431361,https://twitter.com/statuses/1337371688204431361
"Les 10 meilleures chansons de Iron Maiden écrites par Steve Harris 
https://t.co/ISLxtKSZ1B https://t.co/AwMxdEXfvV",2020-12-11 12:20:22,MetalZoneFR,IFTTT,1337371645124759554,https://twitter.com/statuses/1337371645124759554
#Mali Secteur de la Décentralisation : Plaidoyer pour l’accompagnement des partenaires..https://t.co/iKCGz4LDpG https://t.co/FuhlEbnQF9,2020-12-11 12:20:19,aBamako,Twitter Web App,1337371634437599232,https://twitter.com/statuses/1337371634437599232
Chine: pénurie de conteneurs et explosion des coûts logistiques https://t.co/xXOMMcOoIM https://t.co/bw72ErcH1u,2020-12-11 12:20:03,FNW_FR,FashionMag,1337371566406045696,https://twitter.com/statuses/1337371566406045696
Laine française: le projet Tricolor forme son collectif https://t.co/1VllUAbRfh https://t.co/TJ5bAkBaYd,2020-12-11 12:20:02,FNW_FR,FashionMag,1337371563163836421,https://twitter.com/statuses/1337371563163836421
Google : les comptes inactifs seront désormais fermés après 2 ans https://t.co/HzPt3vQpuS,2020-12-11 12:20:02,Clubic,dlvr.it,1337371562995957760,https://twitter.com/statuses/1337371562995957760
@TIME Fake news.... I hope.... un Français,2020-12-11 12:19:52,NHugain,Twitter for iPhone,1337371520423899137,https://twitter.com/statuses/1337371520423899137
"P'tain vous avez pas intérêt à foutre en l'air le meilleur escadron de la galaxie...

Star Wars : Disney craque et annonce 10 séries, deux films, et le retour d'Anakin Skywalker https://t.co/METO432yHH",2020-12-11 12:19:50,Kei_Univers,Twitter Web App,1337371514841272321,https://twitter.com/statuses/1337371514841272321
Le cerveau apprend plus facilement quand on écrit à la main - https://t.co/pVOzimnm7N https://t.co/VeZQvzgDZ6,2020-12-11 12:19:35,anaerevue,Twitter Web App,1337371449238163459,https://twitter.com/statuses/1337371449238163459
"L'actualité international du Film Français : Warner Bros. risque de tuer ""Dune"" et le cinéma selon Denis Villeneuve https://t.co/tedSmXvSG3",2020-12-11 12:19:14,reelheart_fr,IFTTT,1337371363598888960,https://twitter.com/statuses/1337371363598888960
"@DavidGoudro un enfant qui propage des fake news, c'est incroyable",2020-12-11 12:19:12,pierre_cardinal,Twitter for Android,1337371351749898240,https://twitter.com/statuses/1337371351749898240
"Oui mais quand on constate des fake news et autre, ça s'appelle comment du coup ? https://t.co/H7GT0YVLMR",2020-12-11 12:19:02,ylcom1,Twitter for Android,1337371313598558209,https://twitter.com/statuses/1337371313598558209
"Nouvelle hauteur de l'Everest : le mont est désormais plus haut ! @Marc_Hay_BFMTV #everest #altitude 
https://t.co/0cJvtr69UC",2020-12-11 12:19:00,MeteoredFR,TweetDeck,1337371302068428802,https://twitter.com/statuses/1337371302068428802
"Les trois disciplines équestres, à savoir le saut d'obstacles, le concours complet et le dressage, sont confirmées ! #Paris2024 https://t.co/ljBvkhBB0N",2020-12-11 12:18:47,studforlife_fr,Twitter Web App,1337371248976949248,https://twitter.com/statuses/1337371248976949248
"Il ne faut ménager aucun effort pour juger des effets de la 5G sur la santé, estiment des scientifiques https://t.co/VJxS5DjWEw",2020-12-11 12:18:41,PHurlaux,Twitter Web App,1337371225107161088,https://twitter.com/statuses/1337371225107161088
Des scientifiques américains ont identifié un antigrippal qui peut bloquer la transmission du Covid-19 en 24 heures - Patriote info https://t.co/eTtNh2KiOd,2020-12-11 12:18:07,Harmoni34917681,Twitter for iPhone,1337371080311386113,https://twitter.com/statuses/1337371080311386113
Carla Bruni-Sarkozy et Patrick Fiori émus aux larmes dans La Chanson secrète https://t.co/3USz1E3HUi,2020-12-11 12:18:02,ppeople_news,dlvr.it,1337371059197079552,https://twitter.com/statuses/1337371059197079552
"Disney : 86,8 M d'abonnés Disney +   arrivée de la plateforme Star le 23 février en Europe 

Article réservé aux abonnés : https://t.co/0XyCUozBHR",2020-12-11 12:18:02,Satellifax,Satellifax Articles,1337371058580705281,https://twitter.com/statuses/1337371058580705281
Xbox Game Pass décembre 2020 : la grosse liste des jeux Xbox (Skyrim) ! https://t.co/01SYjwQPwL,2020-12-11 12:18:01,Xboxygen,dlvr.it,1337371055376068608,https://twitter.com/statuses/1337371055376068608
Saudi Arabian cement sales rise by 17% in November 2020 https://t.co/tZcd457p6l,2020-12-11 12:18:01,GlobalCement,Global Cement Auto Tweet,1337371055334297600,https://twitter.com/statuses/1337371055334297600
Sud-Kivu : attaques des Maï-Maï dans deux villages de Fizi https://t.co/UDE5Xz84rv https://t.co/rLW5mPKwTY,2020-12-11 12:17:59,radiookapi,Twitter Web App,1337371048602464256,https://twitter.com/statuses/1337371048602464256
"Game Awards 2020 : Les prix, Mass Effect, Perfect Dark... le récap des annonces https://t.co/wvW9CIBja6 via @JVCom",2020-12-11 12:17:41,CoeuR2GameR,Twitter for Android,1337370972744261632,https://twitter.com/statuses/1337370972744261632
Covid-19 : pourquoi le gouvernement a préféré sacrifier le jour de l'An à Noël https://t.co/vTCBfR1k3I,2020-12-11 12:17:32,LoganBeverly1,Twitter Web App,1337370936169930752,https://twitter.com/statuses/1337370936169930752
https://t.co/UNL9V7lovK : 4c79dc17-5810-4333-a36f-fd97dbf52e02,2020-12-11 12:17:16,test5f1798,TestsForSearch,1337370866175397889,https://twitter.com/statuses/1337370866175397889
"Forence Parly, Ministre des Armées, a fait le point sur les missions de lutte contre l'orpail... https://t.co/19G5rC8LsT #guyane #news",2020-12-11 12:17:11,guyanenews,flux info,1337370846697033734,https://twitter.com/statuses/1337370846697033734
"Tiens, #Gmail permet d'éditer directement des documents Office https://t.co/llGvFQ7hcz",2020-12-11 12:17:08,bembelly,Twitter for iPhone,1337370834105737216,https://twitter.com/statuses/1337370834105737216
#Erdogan:   «La Victoire du #Karabagh a ouvert une nouvelle page au Caucase»  https://t.co/IyeK9tRs6y,2020-12-11 12:17:04,FrVision,Twitter Web App,1337370815055212544,https://twitter.com/statuses/1337370815055212544
"Le vaccin anti-Covid dépiste, à tort, le virus du Sida : l’Australie stoppe ses tests https://t.co/M1uVBhNNUj",2020-12-11 12:17:00,OlivierAnselin,Twitter Web App,1337370801583099905,https://twitter.com/statuses/1337370801583099905
NBA - Les Clippers cassent leur tirelire... https://t.co/2Po0cs7aX4,2020-12-11 12:16:59,BoutrosRezek,Twitter Web App,1337370796994539521,https://twitter.com/statuses/1337370796994539521
Le parlement belge confirme que le #Karabagh est un territoire azerbaïdjanais  https://t.co/b2PuIcV9Yp,2020-12-11 12:16:50,FrVision,Twitter Web App,1337370758746607616,https://twitter.com/statuses/1337370758746607616
"Florent Pagny jaloux de Patrick Bruel ? Ce ""vol"" de chanson qu'il n'a jamais digéré  https://t.co/V1fC7f8w81",2020-12-11 12:16:50,JeanTourtoulou,Twitter Web App,1337370757647708160,https://twitter.com/statuses/1337370757647708160
Le président #IlhamAliyev a approuvé des modifications de la structure du Service de renseignement extérieur  https://t.co/mwbWXBTb0W,2020-12-11 12:16:39,FrVision,Twitter Web App,1337370713725001729,https://twitter.com/statuses/1337370713725001729
Vous avez des XRP (Ripple)? Inscrivez-vous à la distribution gratuite de Sparks https://t.co/kExYSFuR7Z https://t.co/blLwpH8XaJ,2020-12-11 12:16:33,cryptomonnaies_,dlvr.it,1337370685514031115,https://twitter.com/statuses/1337370685514031115
"Il n'y aura aucune tolérance

https://t.co/NvJqORB8mF",2020-12-11 12:16:30,YahooActuFR,TweetDeck,1337370672755044352,https://twitter.com/statuses/1337370672755044352
Carte vitale biométrique: un rejet contre-productif https://t.co/CsXYP51E2Y,2020-12-11 12:16:25,MSNFrance,OxfordBlue-Twitter,1337370652211175424,https://twitter.com/statuses/1337370652211175424
"Je lance le stream avec un peu de retard, désolé !
Au prog :  un peu de PVP + News

Let's Go !
https://t.co/SQusfTa8MP",2020-12-11 12:16:16,PoGoBxl,Streamlabs Twitter,1337370616631070726,https://twitter.com/statuses/1337370616631070726
"Merde. Le vaccin sûr, ben y protege même pas des rhumes.

Revers majeur pour Sanofi dans le développement de son vaccin anti-COVID - Boursorama https://t.co/UkEwO9J7R0",2020-12-11 12:16:11,Bobbet19,Twitter for Android,1337370594795511808,https://twitter.com/statuses/1337370594795511808
"Mort de l'acteur Tommy Lister Jr. (Le Cinquième élément, Jackie Brown) à l'âge de 62 ans https://t.co/omybH1iWKe https://t.co/eeIkZR3K2v",2020-12-11 12:16:04,cineloisirs,Echobox,1337370566597210112,https://twitter.com/statuses/1337370566597210112
"LeBron James, sportif de l'année 2020 du Time Magazine https://t.co/kf2fG74mBw https://t.co/yue10YzueQ",2020-12-11 12:16:04,sportfootmag,Echobox,1337370563686371328,https://twitter.com/statuses/1337370563686371328
"Skyrim est ajouté au catalogue Xbox Game Pass de décembre ! 

https://t.co/eXXrf9IcjJ",2020-12-11 12:15:53,Tomchoucrew,Twitter Web App,1337370520438927360,https://twitter.com/statuses/1337370520438927360
La série #Loki : https://t.co/7aibcLpQqX,2020-12-11 12:15:43,DamienVidal,Twitter Web App,1337370475614392322,https://twitter.com/statuses/1337370475614392322
"Muriel Robin : ""Après une longue hésitation, j’ai osé demander à Vanessa Paradis de participer à I Love coiffure"" https://t.co/RqNAt7stdI https://t.co/QQIPke5cWO",2020-12-11 12:15:34,Tele7,dlvr.it,1337370440113635328,https://twitter.com/statuses/1337370440113635328
"Mallaury Nataf : un an après son retour dans ""Les mystères de l'amour"", elle vivrait de nouveau dans la rue, avec un homme... https://t.co/aFcqMAdbK9 https://t.co/dYOhFiewgI",2020-12-11 12:15:34,Tele7,dlvr.it,1337370437215383553,https://twitter.com/statuses/1337370437215383553
L'arrêt de la chaîne Téléfoot annoncée par Mediapro ! https://t.co/hNLKopbbIk https://t.co/dpAxYz9TPY,2020-12-11 12:15:33,Tele7,dlvr.it,1337370433843154944,https://twitter.com/statuses/1337370433843154944
Allons lire l’actualité,2020-12-11 12:15:05,achfe2,Twitter for iPhone,1337370318671917057,https://twitter.com/statuses/1337370318671917057
@Jikalita1 C’est de l’actualité t’es chelou toi si la quand c’est la Chine qui fait des trucs ont en parle quand n’importe quel pays arrêter de faire les persécutés j’ai émis un avis,2020-12-11 12:15:04,LeZpvnam,Twitter for iPhone,1337370314548908032,https://twitter.com/statuses/1337370314548908032
"Pour Noël, les commerçants se sont mis à la vente en ligne, avec plus ou moins de succès. Reportage de @jordanpouille à Romorantin. https://t.co/iDaGXovRBj https://t.co/bfLITk9j5Y",2020-12-11 12:15:03,LaVieHebdo,Buffer,1337370310232903685,https://twitter.com/statuses/1337370310232903685
"Jean-Louis Trintignant fête aujourd'hui ses 90 ans ! 

Voici en intégralité le magnifique entretien qu'il nous avait accordé en 2018 :
 https://t.co/Gs8IkSVRbw https://t.co/pBOnkQcmnX",2020-12-11 12:15:00,PremiereFR,TweetDeck,1337370297666859008,https://twitter.com/statuses/1337370297666859008
$Corg huge news Cordia Corporation Retains PCAOB Auditor https://t.co/mkUwoezT6I,2020-12-11 12:15:00,TheOneStock,Twitter for iPhone,1337370295561314304,https://twitter.com/statuses/1337370295561314304
"@Noddus_ La 3e est pas mal parce que c'est toujours d'actualité, surtout sur les sites genre steamunlocked où un crack sur 10 contient un virus (après crackwatch existe donc bon), sinon pour les autres ça se réfère plus à du streaming illégal donc 0 crédibilité, c'est dommage",2020-12-11 12:14:58,3CT0PLASM4,Twitter for Android,1337370289974505472,https://twitter.com/statuses/1337370289974505472
Retour sur la journée investisseur du groupe @Credit_Agricole et sur notre workshop dédié au métier du #crédit à la consommation. https://t.co/tCaofP5D8K,2020-12-11 12:14:50,_SPriami,Twitter Web App,1337370255216300033,https://twitter.com/statuses/1337370255216300033
"'The moment of truth': The Electoral College prepares to hand Trump the loss he refuses to accept

Cet article résume bien le bordel monstre que Trump a essayé de mettre. Et surtout la défaite qu'il refuse d'accepter.

https://t.co/6tFWAH0PyF",2020-12-11 12:14:47,Damkyan_Omega,Twitter Web App,1337370241366716416,https://twitter.com/statuses/1337370241366716416
"Le baron Roland D’Ieteren, président d’honneur du groupe éponyme, est décédé à 78 ans https://t.co/gUn3x9KxFE https://t.co/1HA4v8EjIe",2020-12-11 12:14:44,BX1_Actu,Telebruxelles_web,1337370230654459906,https://twitter.com/statuses/1337370230654459906
Le Club de Bruges va brader Emmanuel Dennis https://t.co/GFH3svjoWi #clubbrugge #jpl,2020-12-11 12:14:43,walfoot,Walfoot,1337370223461224452,https://twitter.com/statuses/1337370223461224452
"J’ai suffisamment lu de témoignages sur la fraude, de déclarations ... https://t.co/I5dtw4yuVv",2020-12-11 12:14:36,ChrisCvales,Twitter Web App,1337370194273046531,https://twitter.com/statuses/1337370194273046531
"250 $ la collector, j'ai tellement mal au rein qui me reste après la PS5 - The Game Awards : Disco Elysium annoncé sur PS5, Xbox Series et Switch, les dates https://t.co/EaqMrlYDWD via @Gameblog",2020-12-11 12:14:12,PLVME,Twitter Web App,1337370095925030915,https://twitter.com/statuses/1337370095925030915
"@RoannaisFoot42 avez vous des news pour les bons pizzas? Pour info le numéro de téléphone du club mentionné sur Facebook n'est pas attribué, difficile de joindre quelqu'un.
Merci pour votre retour",2020-12-11 12:14:08,Baland42,Twitter for Android,1337370079181332481,https://twitter.com/statuses/1337370079181332481
Barcelona turn attention to Marseille defender Boubacar Kamara? https://t.co/jVJXrH3vXY,2020-12-11 12:14:08,BlaugranesBarca,Chorus publishing platform,1337370078598344706,https://twitter.com/statuses/1337370078598344706
